energy,os,wid,mu_x,mu_y,mu_z,theta,sym,xx,yy,zz,xy,xz,yz,atom,mo,cluster
306.88007,0.000797,3.2017536,0.70710677,0.70710677,0.000244316,89.986,1,0.000398698,0.000398698,4.76E-11,0,0,0,15,401,15
306.90567,0.000689,3.2059577,0.70664084,0.70664084,0.03629566,87.919952,1,0.000344126,0.000344126,9.08E-07,0,0,0,15,402,15
306.90674,0.002234,3.2103326,0.70710254,0.70710254,0.003472803,89.801025,1,0.001117191,0.001117191,2.69E-08,0,0,0,10,402,15
306.92026,0.001238,3.2043757,0.70709813,0.70709813,0.004939354,89.716995,1,0.00061886,0.00061886,3.02E-08,0,0,0,2,402,15
306.92398,0.001184,3.1284425,0.69122446,0.69122446,0.21075468,77.83342,1,0.000565489,0.000565489,5.26E-05,0,0,0,9,391,15
306.98383,0.000665,3.1340435,0.70710671,0.70710671,0.000453727,89.974007,1,0.000332678,0.000332678,1.37E-10,0,0,0,16,390,15
307.01733,0.000613,3.2256548,0.70117837,0.70117837,0.12922022,82.575462,1,0.000301476,0.000301476,1.02E-05,0,0,0,7,404,15
307.04221,0.000278,3.2229171,0.70706916,0.70706916,0.010312459,89.409126,1,0.000139009,0.000139009,2.96E-08,0,0,0,14,404,15
307.04675,0.00143,3.2291288,0.70704454,0.70704454,0.013266684,89.239853,1,0.000715077,0.000715077,2.52E-07,0,0,0,15,403,15
307.05453,0.00044,3.1462252,0.69297957,0.69297957,0.19889353,78.52774,1,0.000211279,0.000211279,1.74E-05,0,0,0,16,391,15
307.07797,0.000936,3.1571441,0.70632809,0.70632809,0.046917301,87.310852,1,0.000467177,0.000467177,2.06E-06,0,0,0,8,393,15
307.10815,0.000315,3.2433341,0.70710647,0.70710647,0.000903498,89.948235,1,0.000157362,0.000157362,2.57E-10,0,0,0,10,404,15
307.11719,0.000776,3.2343905,0.7065385,0.7065385,0.040082842,87.702805,1,0.0003876,0.0003876,1.25E-06,0,0,0,5,405,15
307.11743,0.001131,3.2341664,0.70628816,0.70628816,0.048105035,87.242722,1,0.000563958,0.000563958,2.62E-06,0,0,0,4,405,15
307.16382,0.00079,3.2432816,0.70708239,0.70708239,0.008301366,89.524361,1,0.000395194,0.000395194,5.45E-08,0,0,0,12,405,15
307.19699,0.000254,3.175329,0.67053324,0.67053324,0.31744346,71.491615,1,0.000114392,0.000114392,2.56E-05,0,0,0,9,393,15
307.20062,0.000778,3.2545171,0.70710677,0.70710677,0.000225322,89.987091,1,0.000388981,0.000388981,3.95E-11,0,0,0,13,405,15
307.23123,0.00079,3.2511303,0.70706648,0.70706648,0.010677666,89.388206,1,0.000395208,0.000395208,9.01E-08,0,0,0,6,404,15
307.23779,0.000408,3.2550116,0.70688605,0.70688605,0.024984492,88.568344,1,0.000203975,0.000203975,2.55E-07,0,0,0,14,405,15
307.23999,0.000883,3.259542,0.70710665,0.70710665,0.000603179,89.965439,1,0.000441218,0.000441218,3.21E-10,0,0,0,11,405,15
307.29047,0.000273,3.1886468,0.69808298,0.69808298,0.15924913,80.836685,1,0.000133072,0.000133072,6.93E-06,0,0,0,1,393,15
307.30432,0.000434,3.2726066,0.70708287,0.70708287,0.008225315,89.528717,1,0.000217054,0.000217054,2.94E-08,0,0,0,7,405,15
307.30634,0.000613,3.2758112,0.70709944,0.70709944,0.004558153,89.738838,1,0.000306329,0.000306329,1.27E-08,0,0,0,10,405,15
307.30902,0.000333,3.2638636,0.70699662,0.70699662,0.017653031,88.988503,1,0.000166584,0.000166584,1.04E-07,0,0,0,6,405,15
307.31247,0.001299,3.1973586,0.7054376,0.7054376,0.068670526,86.06237,1,0.000646262,0.000646262,6.12E-06,0,0,0,8,394,15
307.33951,0.000309,3.1953313,0.64947087,0.64947087,0.39544293,66.706398,1,0.000130207,0.000130207,4.83E-05,0,0,0,16,394,15
307.36438,0.000336,3.2728746,0.70710564,0.70710564,0.001775881,89.898247,1,0.000168036,0.000168036,1.06E-09,0,0,0,3,405,15
307.46097,0.000307,3.2906418,0.70650077,0.70650077,0.041392557,87.627701,1,0.000153132,0.000153132,5.26E-07,0,0,0,5,407,15
307.47055,0.001217,3.294719,0.70709473,0.70709473,0.005839509,89.665421,1,0.000608439,0.000608439,4.15E-08,0,0,0,2,405,15
307.48126,0.000862,3.3004813,0.7068885,0.7068885,0.02484655,88.576248,1,0.000430618,0.000430618,5.32E-07,0,0,0,15,405,15
307.51981,0.000585,3.3067288,0.7070896,0.7070896,0.006974754,89.600372,1,0.000292704,0.000292704,2.85E-08,0,0,0,13,408,15
307.52795,0.000297,3.3121226,0.70709747,0.70709747,0.005139435,89.705528,1,0.000148624,0.000148624,7.85E-09,0,0,0,10,406,15
307.52841,0.000515,3.3014822,0.70612353,0.70612353,0.052717492,86.978111,1,0.000256947,0.000256947,1.43E-06,0,0,0,4,407,15
307.56952,0.000842,3.3159919,0.70705128,0.70705128,0.012531334,89.28199,1,0.000420745,0.000420745,1.32E-07,0,0,0,7,406,15
307.59387,0.000484,3.3189721,0.70710492,0.70710492,0.002310546,89.867615,1,0.000242244,0.000242244,2.59E-09,0,0,0,15,406,15
307.59537,0.000304,3.2458735,0.70707923,0.70707923,0.008826057,89.494301,1,0.000152051,0.000152051,2.37E-08,0,0,0,8,395,15
307.68115,0.001335,3.2605875,0.70710361,0.70710361,0.003003361,89.827919,1,0.000667441,0.000667441,1.20E-08,0,0,0,8,396,15
307.68271,0.000266,3.2544651,0.70710677,0.70710677,1.45E-06,89.999916,1,0.000133085,0.000133085,5.59E-16,0,0,0,16,395,15
307.69107,0.000984,3.3309186,0.70706505,0.70706505,0.010863274,89.377571,1,0.000491911,0.000491911,1.16E-07,0,0,0,2,406,15
307.69669,0.000437,3.2585177,0.7066437,0.7066437,0.036184203,87.926346,1,0.000218283,0.000218283,5.72E-07,0,0,0,1,395,15
307.70212,0.000548,3.3314173,0.70710081,0.70710081,0.004113319,89.76432,1,0.000273972,0.000273972,9.27E-09,0,0,0,12,408,15
307.7041,0.002165,3.2624209,0.70702863,0.70702863,0.014867944,89.148102,1,0.001082137,0.001082137,4.79E-07,0,0,0,9,395,15
307.70517,0.000347,3.2647033,0.70618874,0.70618874,0.05094121,87.080017,1,0.000172903,0.000172903,9.00E-07,0,0,0,8,397,15
307.72797,0.000716,3.3343272,0.70436192,0.70436192,0.088026449,84.949921,1,0.000355355,0.000355355,5.55E-06,0,0,0,5,408,15
307.74506,0.000433,3.3476965,0.7071026,0.7071026,0.003449744,89.802345,1,0.000216646,0.000216646,5.16E-09,0,0,0,10,407,15
307.80692,0.000386,3.3470967,0.69354856,0.69354856,0.19488651,78.761909,1,0.000185827,0.000185827,1.47E-05,0,0,0,4,409,15
307.83817,0.000789,3.2828572,0.70699489,0.70699489,0.017790172,88.980644,1,0.000394289,0.000394289,2.50E-07,0,0,0,1,397,15
307.85059,0.000731,3.359535,0.70636928,0.70636928,0.045661196,87.382896,1,0.000364896,0.000364896,1.52E-06,0,0,0,11,408,15
307.85071,0.000494,3.2834117,0.7068848,0.7068848,0.025053727,88.564377,1,0.000246789,0.000246789,3.10E-07,0,0,0,16,396,15
307.87463,0.000626,3.3564336,0.70709461,0.70709461,0.005865286,89.66394,1,0.000312924,0.000312924,2.15E-08,0,0,0,6,408,15
307.89093,0.001338,3.2903383,0.70692748,0.70692748,0.022517493,88.709732,1,0.000668547,0.000668547,6.78E-07,0,0,0,16,397,15
307.89355,0.000388,3.3720298,0.70710665,0.70710665,0.00055794,89.968033,1,0.000193838,0.000193838,1.21E-10,0,0,0,10,408,15
307.90112,0.0004,3.3702397,0.69953114,0.69953114,0.14598767,81.605522,1,0.000195606,0.000195606,8.52E-06,0,0,0,7,408,15
307.9043,0.000528,3.3614655,0.70710516,0.70710516,0.002160382,89.876221,1,0.000264103,0.000264103,2.47E-09,0,0,0,3,408,15
307.93286,0.000595,3.3746419,0.70710653,0.70710653,0.000817988,89.953133,1,0.000297574,0.000297574,3.98E-10,0,0,0,15,407,15
307.98666,0.000607,3.3766549,0.70138061,0.70138061,0.12700593,82.703392,1,0.000298829,0.000298829,9.80E-06,0,0,0,5,410,15
308.0134,0.002011,3.3874676,0.7066977,0.7066977,0.034010548,88.050964,1,0.001004229,0.001004229,2.33E-06,0,0,0,13,411,15
308.02121,0.001041,3.3821959,0.70367455,0.70367455,0.098408148,84.352486,1,0.000515388,0.000515388,1.01E-05,0,0,0,4,411,15
308.02158,0.000744,3.314404,0.70699722,0.70699722,0.017601794,88.99144,1,0.000371814,0.000371814,2.30E-07,0,0,0,1,398,15
308.0318,0.000455,3.3892086,0.70701504,0.70701504,0.016107948,89.077042,1,0.000227442,0.000227442,1.18E-07,0,0,0,11,409,15
308.04657,0.000496,3.3864553,0.70598441,0.70598441,0.056320317,86.771378,1,0.000247253,0.000247253,1.57E-06,0,0,0,5,411,15
308.06134,0.000859,3.3995254,0.70706344,0.70706344,0.011072059,89.365608,1,0.000429534,0.000429534,1.05E-07,0,0,0,10,409,15
308.06259,0.000818,3.3942525,0.70688677,0.70688677,0.024944048,88.570663,1,0.000408526,0.000408526,5.09E-07,0,0,0,11,410,15
308.06839,0.001128,3.3883922,0.70710671,0.70710671,0.000516571,89.970406,1,0.00056387,0.00056387,3.01E-10,0,0,0,3,409,15
308.07925,0.000351,3.3946497,0.70700598,0.70700598,0.016883688,89.032593,1,0.000175505,0.000175505,1.00E-07,0,0,0,2,409,15
308.09213,0.001248,3.3920312,0.70710605,0.70710605,0.001417529,89.918785,1,0.00062429,0.00062429,2.51E-09,0,0,0,6,409,15
308.10721,0.001235,3.3976648,0.70578361,0.70578361,0.061146904,86.494354,1,0.00061527,0.00061527,4.62E-06,0,0,0,14,409,15
308.13449,0.000301,3.33634,0.7026009,0.7026009,0.11271199,83.528328,1,0.000148562,0.000148562,3.82E-06,0,0,0,9,399,15
308.1402,0.000936,3.4001737,0.70710641,0.70710641,0.000998621,89.94278,1,0.00046783,0.00046783,9.33E-10,0,0,0,3,410,15
308.18613,0.000755,3.4074159,0.70709866,0.70709866,0.004798372,89.725075,1,0.000377383,0.000377383,1.74E-08,0,0,0,6,411,15
308.19623,0.000311,3.4216301,0.70710397,0.70710397,0.002806242,89.839211,1,0.000155641,0.000155641,2.45E-09,0,0,0,10,411,15
308.20538,0.000321,3.3485167,0.70709628,0.70709628,0.005447785,89.687866,1,0.000160622,0.000160622,9.53E-09,0,0,0,9,400,15
308.20987,0.0003,3.3467937,0.70631975,0.70631975,0.047168285,87.296455,1,0.00014992,0.00014992,6.69E-07,0,0,0,1,399,15
308.2294,0.000735,3.4177158,0.70710677,0.70710677,5.61E-05,89.99678,1,0.00036743,0.00036743,2.32E-12,0,0,0,14,411,15
308.23645,0.000413,3.4244981,0.70709395,0.70709395,0.006019552,89.655106,1,0.000206299,0.000206299,1.50E-08,0,0,0,15,411,15
308.26749,0.001104,3.3591819,0.70664603,0.70664603,0.036094427,87.931496,1,0.000551304,0.000551304,1.44E-06,0,0,0,9,401,15
308.27417,0.000315,3.3578539,0.70709658,0.70709658,0.005370803,89.692276,1,0.00015734,0.00015734,9.08E-09,0,0,0,1,400,15
308.29169,0.000591,3.4279382,0.70706666,0.70706666,0.010650095,89.389786,1,0.000295567,0.000295567,6.71E-08,0,0,0,14,412,15
308.3136,0.000336,3.4286265,0.68388474,0.68388474,0.25417179,75.275482,1,0.000157301,0.000157301,2.17E-05,0,0,0,3,411,15
308.31934,0.001034,3.4386551,0.70710677,0.70710677,2.03E-06,89.999886,1,0.000517228,0.000517228,4.28E-15,0,0,0,7,412,15
308.31958,0.000696,3.4363394,0.70707715,0.70707715,0.009152619,89.475586,1,0.000348132,0.000348132,5.83E-08,0,0,0,11,412,15
308.33151,0.000352,3.4330184,0.70705539,0.70705539,0.01205436,89.309319,1,0.00017595,0.00017595,5.11E-08,0,0,0,4,413,15
308.37671,0.00046,3.4386108,0.70710671,0.70710671,0.000444539,89.974533,1,0.000230047,0.000230047,9.09E-11,0,0,0,6,412,15
308.38016,0.001532,3.3804598,0.70693535,0.70693535,0.022017729,88.738373,1,0.000765874,0.000765874,7.43E-07,0,0,0,8,402,15
308.38071,0.00037,3.4410768,0.70261437,0.70261437,0.11254413,83.538002,1,0.000182475,0.000182475,4.68E-06,0,0,0,4,414,15
308.40363,0.000836,3.3786774,0.70710677,0.70710677,0.000320623,89.981628,1,0.000418286,0.000418286,8.60E-11,0,0,0,16,401,15
308.41772,0.001559,3.4547527,0.70630753,0.70630753,0.047533181,87.27552,1,0.000777655,0.000777655,3.52E-06,0,0,0,7,413,15
308.42538,0.000818,3.4484332,0.7071023,0.7071023,0.003572153,89.795334,1,0.000409019,0.000409019,1.04E-08,0,0,0,5,414,15
308.43271,0.000366,3.3875542,0.7071017,0.7071017,0.003789223,89.78289,1,0.000183178,0.000183178,5.26E-09,0,0,0,9,402,15
308.44058,0.000537,3.4561546,0.70709211,0.70709211,0.006436839,89.631195,1,0.00026847,0.00026847,2.22E-08,0,0,0,11,413,15
308.47824,0.000368,3.4678385,0.70702785,0.70702785,0.014942618,89.143822,1,0.000184099,0.000184099,8.22E-08,0,0,0,10,412,15
308.49957,0.001177,3.396625,0.70710152,0.70710152,0.003866405,89.778473,1,0.000588671,0.000588671,1.76E-08,0,0,0,1,402,15
308.52353,0.001419,3.3993363,0.70710647,0.70710647,0.000955373,89.945259,1,0.00070925,0.00070925,1.29E-09,0,0,0,16,402,15
308.5278,0.00127,3.4666092,0.70706367,0.70706367,0.01104195,89.367332,1,0.000634766,0.000634766,1.55E-07,0,0,0,12,414,15
308.60825,0.001399,3.4891405,0.70708239,0.70708239,0.008307408,89.524017,1,0.000699633,0.000699633,9.66E-08,0,0,0,10,414,15
308.65295,0.002568,3.4928946,0.70708472,0.70708472,0.007901258,89.547287,1,0.001283706,0.001283706,1.60E-07,0,0,0,15,413,15
308.65356,0.002198,3.4889331,0.70710599,0.70710599,0.001491532,89.914543,1,0.001099021,0.001099021,4.89E-09,0,0,0,2,413,15
308.65472,0.000399,3.4935248,0.70097905,0.70097905,0.13136457,82.451546,1,0.000195906,0.000195906,6.88E-06,0,0,0,7,414,15
308.66992,0.000611,3.4948518,0.70631897,0.70631897,0.047191016,87.295151,1,0.000304785,0.000304785,1.36E-06,0,0,0,13,416,15
308.68701,0.000257,3.4912443,0.70681196,0.70681196,0.028873825,88.345421,1,0.000128477,0.000128477,2.14E-07,0,0,0,4,416,15
308.69147,0.00026,3.499217,0.70710677,0.70710677,3.02E-05,89.998276,1,0.00012997,0.00012997,2.36E-13,0,0,0,15,414,15
308.75873,0.001184,3.5044143,0.70704842,0.70704842,0.012847551,89.26387,1,0.000591702,0.000591702,1.95E-07,0,0,0,12,416,15
308.77325,0.000636,3.5161772,0.70682889,0.70682889,0.028033309,88.3936,1,0.000317594,0.000317594,5.00E-07,0,0,0,10,415,15
308.80219,0.000608,3.5100839,0.70568001,0.70568001,0.063493185,86.359657,1,0.000302933,0.000302933,2.45E-06,0,0,0,5,417,15
308.86871,0.000274,3.5191348,0.70710677,0.70710677,0.00018666,89.989304,1,0.000137159,0.000137159,9.56E-12,0,0,0,6,416,15
308.92807,0.000488,3.533998,0.70655191,0.70655191,0.039608482,87.730011,1,0.000243414,0.000243414,7.65E-07,0,0,0,2,415,15
308.96365,0.000563,3.4805248,0.7070083,0.7070083,0.016691318,89.043617,1,0.000281369,0.000281369,1.57E-07,0,0,0,8,404,15
309.01285,0.00094,3.555438,0.70709968,0.70709968,0.00448566,89.742989,1,0.000470048,0.000470048,1.89E-08,0,0,0,10,416,15
309.03186,0.000413,3.5510387,0.7065323,0.7065323,0.04030076,87.690308,1,0.000206235,0.000206235,6.71E-07,0,0,0,2,416,15
309.03699,0.000377,3.5502288,0.70710415,0.70710415,0.002745192,89.842712,1,0.000188715,0.000188715,2.84E-09,0,0,0,14,417,15
309.05746,0.00031,3.5593207,0.70710677,0.70710677,0.000275032,89.984245,1,0.00015502,0.00015502,2.35E-11,0,0,0,15,416,15
309.06488,0.000416,3.4961314,0.70225203,0.70225203,0.1169795,83.282188,1,0.000205379,0.000205379,5.70E-06,0,0,0,9,405,15
309.07687,0.000337,3.5625064,0.70445472,0.70445472,0.086527586,85.036125,1,0.000167322,0.000167322,2.52E-06,0,0,0,15,417,15
309.09665,0.0003,3.5691695,0.70664102,0.70664102,0.036290683,87.920242,1,0.000150001,0.000150001,3.96E-07,0,0,0,10,417,15
309.10626,0.000769,3.5009842,0.70677751,0.70677751,0.030514767,88.251358,1,0.000384136,0.000384136,7.16E-07,0,0,0,1,405,15
309.11023,0.00056,3.5619655,0.70710319,0.70710319,0.003189369,89.817261,1,0.000280122,0.000280122,5.70E-09,0,0,0,12,418,15
309.13931,0.000698,3.5054395,0.70710677,0.70710677,7.47E-06,89.999573,1,0.000348984,0.000348984,3.89E-14,0,0,0,16,405,15
309.14267,0.0003,3.5112216,0.70703465,0.70703465,0.014280988,89.181732,1,0.000150128,0.000150128,6.12E-08,0,0,0,8,405,15
309.19669,0.00037,3.5764327,0.70710111,0.70710111,0.003998247,89.77092,1,0.000184838,0.000184838,5.91E-09,0,0,0,14,418,15
309.22321,0.000439,3.5853558,0.70708752,0.70708752,0.007383699,89.576942,1,0.000219283,0.000219283,2.39E-08,0,0,0,13,419,15
309.23608,0.000722,3.586427,0.70572752,0.70572752,0.062429022,86.420753,1,0.000359554,0.000359554,2.81E-06,0,0,0,11,418,15
309.2485,0.00149,3.58321,0.70507133,0.70507133,0.075821057,85.651604,1,0.000740714,0.000740714,8.57E-06,0,0,0,4,419,15
309.29221,0.000337,3.5884478,0.70710093,0.70710093,0.004067211,89.766968,1,0.000168249,0.000168249,5.57E-09,0,0,0,6,418,15
309.31927,0.000711,3.541507,0.70697641,0.70697641,0.019202348,88.899719,1,0.000355193,0.000355193,2.62E-07,0,0,0,8,408,15
309.328,0.000649,3.6024981,0.70710194,0.70710194,0.003691897,89.788467,1,0.000324445,0.000324445,8.84E-09,0,0,0,13,420,15
309.32999,0.001119,3.5964406,0.70642465,0.70642465,0.043913275,87.483147,1,0.000558625,0.000558625,2.16E-06,0,0,0,5,420,15
309.3342,0.00052,3.5423825,0.70710653,0.70710653,0.000887627,89.949142,1,0.00026021,0.00026021,4.10E-10,0,0,0,9,408,15
309.36349,0.000388,3.6009018,0.70469356,0.70469356,0.082547046,85.265015,1,0.000192715,0.000192715,2.64E-06,0,0,0,3,419,15
309.37988,0.000376,3.6064928,0.70708215,0.70708215,0.008341369,89.522072,1,0.00018799,0.00018799,2.62E-08,0,0,0,14,419,15
309.4274,0.000272,3.618757,0.70699281,0.70699281,0.017955093,88.971191,1,0.000135925,0.000135925,8.77E-08,0,0,0,13,421,15
309.63852,0.00043,3.6451256,0.7070629,0.7070629,0.011138618,89.361794,1,0.000214995,0.000214995,5.34E-08,0,0,0,6,421,15
309.66199,0.00093,3.6507611,0.70710665,0.70710665,0.000668152,89.961716,1,0.000464935,0.000464935,4.15E-10,0,0,0,5,422,15
309.67209,0.00048,3.6578271,0.70709872,0.70709872,0.004768215,89.726799,1,0.000240059,0.000240059,1.09E-08,0,0,0,11,421,15
309.68433,0.00028,3.6545877,0.70710677,0.70710677,0.000228567,89.9869,1,0.00013987,0.00013987,1.46E-11,0,0,0,4,422,15
309.7113,0.000838,3.6603835,0.70592624,0.70592624,0.057760797,86.688705,1,0.00041747,0.00041747,2.79E-06,0,0,0,12,422,15
309.74066,0.000364,3.6101077,0.70680797,0.70680797,0.029069159,88.334229,1,0.000182015,0.000182015,3.08E-07,0,0,0,1,410,15
309.81531,0.00038,3.6250088,0.70621514,0.70621514,0.050203547,87.122337,1,0.000189679,0.000189679,9.59E-07,0,0,0,9,410,15
309.88126,0.000289,3.6378849,0.7070123,0.7070123,0.0163489,89.063232,1,0.000144505,0.000144505,7.73E-08,0,0,0,8,411,15
309.91193,0.000484,3.6385596,0.70710081,0.70710081,0.004100497,89.76506,1,0.000241802,0.000241802,8.13E-09,0,0,0,16,411,15
309.99512,0.000483,3.7116163,0.70665729,0.70665729,0.035651375,87.956894,1,0.000241268,0.000241268,6.14E-07,0,0,0,13,424,15
309.9975,0.000277,3.6563008,0.70184606,0.70184606,0.12175448,83.00663,1,0.000136489,0.000136489,4.11E-06,0,0,0,9,412,15
310.01959,0.000432,3.7092702,0.70111215,0.70111215,0.12993631,82.534088,1,0.000212173,0.000212173,7.29E-06,0,0,0,5,424,15
310.02475,0.000346,3.6624937,0.70513809,0.70513809,0.074568704,85.723557,1,0.000171906,0.000171906,1.92E-06,0,0,0,8,413,15
310.08908,0.000519,3.7261159,0.70576471,0.70576471,0.061581925,86.469383,1,0.000258598,0.000258598,1.97E-06,0,0,0,11,424,15
310.12607,0.000361,3.7266953,0.70499855,0.70499855,0.077162661,85.574509,1,0.000179584,0.000179584,2.15E-06,0,0,0,5,425,15
310.17029,0.001011,3.7361834,0.7049433,0.7049433,0.078165784,85.516861,1,0.000502396,0.000502396,6.18E-06,0,0,0,14,424,15
310.17508,0.001067,3.7340753,0.70701635,0.70701635,0.015992997,89.083633,1,0.000533324,0.000533324,2.73E-07,0,0,0,3,424,15
310.18561,0.000798,3.7346678,0.7071054,0.7071054,0.001987953,89.886101,1,0.000398986,0.000398986,3.15E-09,0,0,0,6,424,15
310.2131,0.000501,3.7411976,0.70704651,0.70704651,0.013058212,89.251801,1,0.000250624,0.000250624,8.55E-08,0,0,0,4,426,15
310.22955,0.000815,3.7548065,0.70642114,0.70642114,0.044027098,87.476616,1,0.000406458,0.000406458,1.58E-06,0,0,0,10,424,15
310.24707,0.000252,3.7006164,0.70697665,0.70697665,0.019183407,88.900803,1,0.000126166,0.000126166,9.29E-08,0,0,0,8,414,15
310.25806,0.000598,3.7523451,0.70700139,0.70700139,0.01726565,89.010704,1,0.000299069,0.000299069,1.78E-07,0,0,0,2,424,15
310.2619,0.000913,3.7505331,0.70710659,0.70710659,0.000687271,89.960625,1,0.000456683,0.000456683,4.31E-10,0,0,0,12,425,15
310.30057,0.000256,3.7097909,0.70710599,0.70710599,0.001494463,89.914375,1,0.00012793,0.00012793,5.71E-10,0,0,0,8,415,15
310.32468,0.000881,3.767417,0.70703542,0.70703542,0.014205385,89.186066,1,0.000440566,0.000440566,1.78E-07,0,0,0,15,424,15
310.33398,0.000903,3.7601488,0.70710677,0.70710677,6.33E-06,89.999634,1,0.000451544,0.000451544,3.62E-14,0,0,0,3,425,15
310.33456,0.000484,3.712265,0.70705295,0.70705295,0.012338205,89.293053,1,0.000241894,0.000241894,7.37E-08,0,0,0,1,414,15
310.33554,0.000273,3.7684946,0.67983222,0.67983222,0.27505699,74.034592,1,0.000126292,0.000126292,2.07E-05,0,0,0,7,425,15
310.34628,0.001503,3.7682354,0.70599389,0.70599389,0.056082532,86.785019,1,0.000749041,0.000749041,4.73E-06,0,0,0,11,425,15
310.35431,0.000283,3.7622783,0.70255435,0.70255435,0.11329099,83.494942,1,0.00013978,0.00013978,3.63E-06,0,0,0,6,425,15
310.35471,0.000486,3.7657273,0.70537317,0.70537317,0.069981456,85.987076,1,0.000241864,0.000241864,2.38E-06,0,0,0,12,426,15
310.39539,0.000745,3.7227232,0.70710677,0.70710677,0.000288436,89.983475,1,0.00037265,0.00037265,6.20E-11,0,0,0,1,415,15
310.41638,0.001985,3.7765641,0.70455873,0.70455873,0.084817097,85.134491,1,0.00098538,0.00098538,1.43E-05,0,0,0,14,425,15
310.42697,0.000298,3.7314675,0.70698231,0.70698231,0.018764025,88.924835,1,0.000149157,0.000149157,1.05E-07,0,0,0,8,416,15
310.439,0.001066,3.7842255,0.70710677,0.70710677,2.44E-05,89.998604,1,0.000532726,0.000532726,6.32E-13,0,0,0,13,427,15
310.43939,0.000389,3.7321949,0.70710599,0.70710599,0.001496655,89.914246,1,0.000194624,0.000194624,8.72E-10,0,0,0,9,417,15
310.45551,0.000579,3.7322228,0.70709246,0.70709246,0.006359001,89.635651,1,0.000289267,0.000289267,2.34E-08,0,0,0,16,415,15
310.47418,0.000802,3.7831538,0.70684749,0.70684749,0.027078239,88.448341,1,0.000400568,0.000400568,5.88E-07,0,0,0,3,426,15
310.48019,0.00033,3.7870326,0.66385615,0.66385615,0.34436899,69.85672,1,0.00014546,0.00014546,3.91E-05,0,0,0,14,426,15
310.50302,0.000987,3.7958965,0.70691949,0.70691949,0.023013387,88.681313,1,0.000493264,0.000493264,5.23E-07,0,0,0,7,426,15
310.55487,0.00043,3.8023961,0.70654446,0.70654446,0.039872691,87.714859,1,0.000214564,0.000214564,6.83E-07,0,0,0,11,426,15
310.56985,0.000306,3.807683,0.70710295,0.70710295,0.003295465,89.81118,1,0.000153004,0.000153004,3.32E-09,0,0,0,15,426,15
310.57413,0.000597,3.8003242,0.70709956,0.70709956,0.004523715,89.740807,1,0.000298542,0.000298542,1.22E-08,0,0,0,4,428,15
310.59875,0.000592,3.8153036,0.70708936,0.70708936,0.007014945,89.598068,1,0.000295888,0.000295888,2.91E-08,0,0,0,10,426,15
310.60791,0.002201,3.8037844,0.70653886,0.70653886,0.040070135,87.703537,1,0.001098492,0.001098492,3.53E-06,0,0,0,6,426,15
310.61057,0.000742,3.8059673,0.648808,0.648808,0.39761326,66.570946,1,0.000312258,0.000312258,0.000117274,0,0,0,5,427,15
310.64459,0.000404,3.8115304,0.61482936,0.61482936,0.4939329,60.400589,1,0.000152729,0.000152729,9.86E-05,0,0,0,5,428,15
310.6741,0.000609,3.822681,0.70705128,0.70705128,0.012530454,89.282036,1,0.000304282,0.000304282,9.56E-08,0,0,0,13,428,16
310.67709,0.00046,3.8224077,0.69293779,0.69293779,0.1991846,78.510719,1,0.000220879,0.000220879,1.83E-05,0,0,0,11,427,16
310.6904,0.00084,3.8215227,0.7069869,0.7069869,0.018415062,88.944832,1,0.000419743,0.000419743,2.85E-07,0,0,0,14,428,16
310.7009,0.000432,3.7771063,0.70693827,0.70693827,0.021830393,88.749115,1,0.000216117,0.000216117,2.06E-07,0,0,0,9,418,16
310.73483,0.000976,3.8245535,0.70647854,0.70647854,0.042144798,87.584564,1,0.000486959,0.000486959,1.73E-06,0,0,0,6,427,16
310.77689,0.000603,3.8387513,0.70698595,0.70698595,0.01848403,88.94088,1,0.000301157,0.000301157,2.06E-07,0,0,0,11,428,16
310.84451,0.000529,3.8459222,0.70558143,0.70558143,0.065648139,86.235931,1,0.000263381,0.000263381,2.28E-06,0,0,0,12,428,16
310.86823,0.000997,3.8463867,0.70599204,0.70599204,0.056129348,86.782333,1,0.000497029,0.000497029,3.14E-06,0,0,0,6,428,16
310.88159,0.001312,3.8503075,0.70509595,0.70509595,0.075362317,85.677963,1,0.00065228,0.00065228,7.45E-06,0,0,0,5,429,16
310.8905,0.002204,3.8521461,0.70573837,0.70573837,0.062183585,86.434845,1,0.001097853,0.001097853,8.52E-06,0,0,0,4,429,16
310.91083,0.000331,3.8106716,0.70710659,0.70710659,0.000715927,89.958977,1,0.00016574,0.00016574,1.70E-10,0,0,0,16,419,16
310.91641,0.00097,3.8576944,0.70709532,0.70709532,0.005695061,89.673698,1,0.000485081,0.000485081,3.15E-08,0,0,0,12,429,16
310.97189,0.00121,3.86482,0.70710236,0.70710236,0.003525476,89.798004,1,0.000605178,0.000605178,1.50E-08,0,0,0,3,428,16
311.01047,0.000342,3.828527,0.70710582,0.70710582,0.001660588,89.904854,1,0.000171236,0.000171236,9.44E-10,0,0,0,1,420,16
311.02417,0.000434,3.8338819,0.70710331,0.70710331,0.003136511,89.82029,1,0.000216874,0.000216874,4.27E-09,0,0,0,8,420,16
311.04401,0.002254,3.8751595,0.70710653,0.70710653,0.000860104,89.950722,1,0.001127058,0.001127058,1.67E-09,0,0,0,6,429,16
